ACCT_ID,COUNTRY_CODE,LANGUAGE_CODE,OPT_IN_FLAG
713127043370613057,US,en,0
3401390578404861238,US,en,0
1623915844093427297,BR,pt,1
3589415588870906177,US,en,1
2647566760935266459,US,en,0
4550077202958832184,US,en,1
1973891691079409269,US,en,0
3988601232982971531,US,en,1
479104842128427195,US,en,1
4392129930998817060,US,en,0
1037005154592295022,BR,pt,0
2759605194788330389,US,en,1
3375070999679739849,US,en,0
1103531390460540822,US,en,1
485294938224513523,US,en,1
1107469629739674257,CA,en,0
4173226720838032358,US,en,0
4490972733002605028,US,en,0
2445507110118227039,US,en,0
3068158727075742342,US,en,0
4592032104782342685,US,en,0
4216937696211096172,US,en,1
2325761735393283546,US,en,0
4449995675791492047,US,en,1
467852482692175271,US,en,0
2334178380010346089,US,en,1
1606727002411551022,US,en,1
2087692786537624364,US,en,0
2677940186289474706,US,en,0
1049230689368100733,US,en,1
4606473333311448793,US,en,0
4386347141256512575,US,en,0
134894417016611571,US,en,0
2409528526828600918,US,en,1
3119078836990936675,US,en,0
2743583450242037171,US,en,0
1349173317026468984,CA,fr,1
282741819193102418,US,en,0
3278922542109571613,US,en,1
223759384975188227,US,en,1
3335926466108676061,US,en,1
2902151155307806753,US,en,0
503749164618504861,US,en,0
1263263270354101116,US,en,0
1977223834424869730,US,en,1
1430574301515158473,US,en,0
3361029434678138663,US,en,1
1695027360296106383,US,en,0
833835217083032492,US,en,1
3017035125881410315,US,en,0
764198930594978636,US,en,1
1638321890812215879,US,en,1
2911609966216994551,US,en,0
926787821101660668,US,en,1
398549147183755181,US,en,0
1522755187296636891,US,en,1
1900410498728622160,US,en,0
2209719569479200062,US,en,0
3167385200991375670,US,en,1
286498637021189539,US,en,0
1115121710881625858,US,en,0
3792855039766388736,US,en,0
1734659345817133616,US,en,1
1425290651295086606,CA,en,1
3644896974284062244,US,en,1
2626816628516032617,US,en,1
635428853739997783,CA,en,1
1618172821794860818,US,en,0
384740521754838196,US,en,0
255969035519532747,US,en,1
3233716631814556098,US,en,0
1661408943814222914,US,en,1
2221596242518958578,US,en,1
592301971390936458,US,en,0
4139899598183887796,US,en,0
4521874770900133150,US,en,0
1568925237299523009,US,en,1
3835919732180387963,US,en,0
4429744352631903514,US,en,0
955015331034986297,US,en,0
4543147506295242073,US,en,1
2078067786087235694,CA,fr,1
1538331472312665399,US,en,0
4065529566800041093,US,en,1
2829525726147099246,US,en,0
2206749357960133576,US,en,0
3233171995510061284,US,en,1
1097272799812063004,US,en,0
3474217482301211895,US,en,1
552835302839659709,US,en,0
3412712518370182217,US,en,1
4372168235558748667,BR,pt,1
1425784161116023837,US,en,0
2514969474818237066,US,en,0
1526953342770523524,US,en,0
3361931880323932346,US,en,0
1248385457347423705,US,en,1
1960335425578336670,US,en,0
133147908846868910,US,en,0
1040002852304159526,US,en,1
3393782123067000023,US,en,1
3844392314481494548,US,en,0
1723918723327316371,US,en,1
4021424519840068868,US,en,1
2977624779596564842,US,en,0
350314547790251917,US,en,0
3865302927227214729,BR,pt,0
3054412013860288241,US,en,1
4399541302562537100,US,en,0
1369113504541484044,US,en,1
349703386676658221,CA,en,1
4013863406481454514,US,en,0
264401229388415108,US,en,1
68016149840465024,CA,en,0
4396047474911469690,US,en,0
3272892691412312424,CA,en,0
2646062564767000277,BR,pt,0
4210465687908495411,US,en,0
1131161350305868132,US,en,1
939215040429422244,CA,en,0
977985835445862261,US,en,1
3297520184673567349,CA,en,1
4166603306954016489,US,en,0
668700797789398075,US,en,1
423683498783555282,US,en,0
455806313653492559,US,en,0
390407637280828663,CA,fr,1
2230467714095797463,US,en,1
2210218647129947378,MX,es,1
4583687152196042713,CA,fr,1
758660552889622883,US,en,1
1046094419032748780,US,en,1
4367391370527275399,US,en,0
1070396065979947613,US,en,1
3622921579496730219,US,en,1
3655875382390464504,US,en,1
3179261802764942074,BR,pt,1
639998814050686509,US,en,0
1408797382956325074,CA,en,1
394077297573563215,US,en,1
1088410770904872067,CA,en,0
1551530607590472627,BR,pt,1
3575351802070383818,US,en,0
1109130128531561201,US,en,0
3172741163253368588,CA,en,1
4175403005729124146,US,en,0
637178614317372722,CA,en,0
4434834606438162153,US,en,1
2492658037194198766,US,en,0
2149693459996673352,US,en,1
2871050497534604131,CA,en,0
81253390466808369,US,en,0
4455541110989228585,US,en,1
961809333029767307,US,en,0
3658696782595472377,US,en,1
410690288594925511,CA,fr,1
3288837718694958947,US,en,0
1096311257532803841,CA,en,0
3632016280100557245,BR,pt,1
2883689164372736371,CA,en,0
2727109412374757256,US,en,0
429475836156295462,US,en,1
2370036623405559692,US,en,0
2074422179561819176,US,en,1
2880102655366389409,US,en,0
4150131091364326922,US,en,0
2274152879364769134,US,en,1
3123194574041439836,CA,en,1
738354524920601617,CA,en,1
1521024454973925184,US,en,1
1194458315253720198,US,en,0
2469370726892268507,CA,fr,0
2589442842380724993,US,en,1
3152308372572057497,US,en,1
4261828547254794368,CA,en,0
2509493599888139090,US,en,1
3919123004889649309,US,en,0
676544350833201494,US,en,0
75569289137838257,CA,en,1
1326743662799386128,US,en,0
274936817249288980,US,en,0
3701192199523033030,US,en,1
2823961936197747591,US,en,1
1628142475044202739,US,en,0
2705179928635539102,US,en,0
3597372142018970162,US,en,0
2623789416051032896,US,en,0
2772937142276392641,US,en,1
2670261577467773396,US,en,1
378490873426600093,US,en,1
3967507858654566220,US,en,1
2426682817180617388,US,en,1
3638734436052092331,US,en,0
3778299850548667071,US,en,0
3266222782597507227,US,en,0
2047100555855476241,US,en,0
3304591953824747644,US,en,0
1162083959242603796,US,en,1
4309262739274284317,US,en,0
2699789017176255824,US,en,1
1137109216170468648,US,en,1
1194013004679643490,CA,en,0
1469173110102595554,US,en,0
1488684773619957179,US,en,1
4496555357237439300,US,en,0
1887689790464022170,US,en,1
4475848941542880182,US,en,1
1036101949284796664,US,en,0
2318644912496481267,US,en,1
4487882786571922529,CA,en,0
423148227028716841,CA,en,1
1506288104716049500,US,en,1
1750403935832758321,US,en,1
2993158132041999621,US,en,1
4300965325518625695,US,en,1
2459815512406102789,US,en,1
4214195571347353054,US,en,0
1798691456844888616,US,en,1
1419659747436306594,CL,es,0
435714314141048971,BR,pt,1
1273361086056131228,US,en,1
4360710244293755066,US,en,0
395340859238123443,CA,fr,0
4442574934331768942,US,en,0
379729972259317717,US,en,0
3027165494898447153,US,en,1
2176692086151338581,US,en,0
1227927415317629297,US,en,1
1665357444191849079,US,en,1
2563126409253836579,US,en,0
2164849525871829181,US,en,0
435310069532875597,US,en,0
4573524963092754326,US,en,0
79763141797837027,MX,es,0
3346337777706932397,US,en,0
1713892171433695195,US,en,0
3976763242387204388,US,en,0
1146637709053965100,CA,en,0
1345678430504470638,CA,en,1
282796684329265487,US,en,0
3584153402918094225,US,en,1
2227031137952542653,US,en,0
302964294069492769,US,en,0
32516736444391781,US,en,0
4229173011938991094,US,en,0
1670926925682771219,US,en,0
4254718605144368330,US,en,0
3352252736855277650,MX,es,1
3494525749687911024,US,en,0
1842148199277635229,US,en,0
4328218257672499312,US,en,1
77640616987086594,US,en,0
4105136389428198984,BR,pt,0
2619852742585312747,US,en,1
3732350636731970860,US,en,1
1985582475632939843,US,en,0
2008982307799133244,US,en,1
3761047297301510728,CA,en,1
762125368965304583,MX,es,1
264913325240220007,US,en,1
4443931309421153939,US,en,1
2391597033855839591,US,en,1
526385056861514224,US,en,0
1244370476453092408,US,en,1
1087445611386071964,US,en,1
1775551248567350669,US,en,1
3819866378448478678,CA,en,0
4264860668195245147,US,en,0
4288710083527600723,US,en,0
2899413942793215269,US,en,0
3077305064001176117,CA,en,0
1936310371298649854,CA,fr,0
1714897012138006883,CA,en,0
3183696635049897777,CA,en,0
2151953917951615885,CA,en,1
1376485494270799787,US,en,0
311418322742655924,CA,en,0
2316930479434432568,US,en,1
431025639194006671,US,en,0
3645923679475904777,US,en,0
3841060941378882752,US,en,1
1963960361351452174,US,en,0
891126856256229703,US,en,0
289102391024369310,US,en,0
1004410973158461011,CL,es,0
3940464127510998680,US,en,0
651248449566427401,BR,pt,0
1902300359494023223,US,en,1
506290088456922945,US,en,1
4227172655881627294,US,en,0
3402987701218905250,US,en,0
1209726529039857959,US,en,1
2914831310729226935,US,en,1
4391145179533059093,US,en,0
2212224300911420454,US,en,1
1933511084320783005,US,en,0
32627291287500984,US,en,1
979638011810010803,US,en,1
1771646710857847834,BR,pt,1
2401881995180304741,US,en,1
394692243020028477,US,en,0
1484844993045728623,US,en,0
1277252959455076803,CA,en,1
3860286469914541278,US,en,1
182523395101494888,CA,en,0
3687421540174854510,US,en,0
4606944200788669404,CA,en,0
1027696270539414502,US,en,0
2665811776280281294,US,en,0
879434311665812500,US,en,1
2357454506910058405,US,en,0
4355848700093700316,US,en,1
2251329436382607784,CA,fr,0
3389808212220917676,US,en,0
3574565642090237459,CA,en,0
2845121124017577949,US,en,0
2492708924599175896,US,en,1
2248173000558810501,US,en,0
2533853881550576502,US,en,1
4340764569181832163,CA,en,1
1424340882819882887,US,en,1
131491807137024995,CL,es,1
1609817327866755880,US,en,1
4139321582485997895,US,en,1
4206156376844492562,US,en,1
906422049333978551,US,en,1
1147787855944567684,US,en,1
1649810080161192334,US,en,1
2097767264588316993,US,en,1
1182715244473422481,CA,fr,0
232439443319405034,US,en,1
1225928890878917725,US,en,0
133034271658501257,CA,en,1
1370496484291640080,US,en,1
2336963786133736492,CA,en,1
2107201242379642765,US,en,1
4152167371366343612,CA,en,1
4325219004565211476,US,en,1
591520894668413824,US,en,1
4007392359039451238,US,en,1
47762425245915520,US,en,0
487951446325414114,US,en,1
3276274615557433702,US,en,1
1217246105209456271,US,en,0
2128418357708157472,US,en,1
519760221176825628,US,en,1
1626272324135720,BR,pt,0
2844084514207593785,US,en,1
2769459843549888286,US,en,0
1928447013198554857,US,en,1
2407862779879207275,BR,pt,1
1360631284258385988,US,en,0
2729860659170458472,US,en,0
1852347432911484735,US,en,1
859539891110018928,US,en,0
2405836013122183519,CA,fr,0
2339902373868737825,US,en,0
3751047489914348384,US,en,0
965703882701574696,US,en,1
4585920386500082863,US,en,0
2963519338517939040,US,en,1
1305917791105679887,US,en,0
2873108322370165361,US,en,0
2056890939390803411,US,en,1
15400879403134226,CA,en,0
1044256246530016796,US,en,0
2357725574819584912,US,en,0
4193454139058797127,BR,pt,0
3400690979719886011,US,en,0
691079609681603448,US,en,1
1008436663761989592,US,en,1
3423518256060666446,MX,es,0
1771395921031182831,US,en,1
2466559740941805564,US,en,1
2013526878224570780,US,en,0
1022210978175095940,US,en,0
426788871267098235,US,en,1
131238293225396000,CA,en,0
982612033093268953,US,en,1
115418289290045339,CA,en,0
2684563652769436173,US,en,1
4215293458449051798,US,en,1
4319939526394816008,US,en,0
2544546080954625489,CA,en,0
1446930262472861573,US,en,0
348635614947696297,US,en,1
2164874361212385094,US,en,0
4007986155022510766,US,en,0
482321466980115900,US,en,1
2805511940904073961,US,en,0
242110532886164936,US,en,0
2844288164071433872,US,en,1
208048489208457499,US,en,1
3881740250198808340,US,en,0
3132364555847602147,US,en,1
1224750286734066286,US,en,0
469830486117543032,US,en,0
4165585677229543129,US,en,1
3804060334662316024,US,en,0
2333129923227889690,US,en,0
3693138742624307117,CA,en,0
4467684600461596211,US,en,1
1804841471676186026,CA,en,0
252844382178599812,US,en,1
4226947673273281936,US,en,1
2087013322968028187,US,en,0
3273296509558226476,US,en,1
3141476916444322051,CA,fr,1
4364219428202767157,CA,en,0
3809370223891246631,US,en,1
1300446420711727509,US,en,0
854635206895962000,US,en,1
1451481167554965103,US,en,1
1462489851051707914,US,en,1
4051998801016298680,US,en,0
2558661033279897124,US,en,0
3714069271275597971,US,en,0
2757203731098999407,US,en,1
1575916531276278400,US,en,0
1493292708040960116,US,en,1
1755109519471241102,CA,en,1
3650907359423170517,US,en,0
355690846715874367,US,en,0
2601772074138054291,US,en,0
2536008162741292246,US,en,0
1982802420688663141,US,en,1
966917925198438032,US,en,1
2652112350090884801,US,en,0
1720693320868611426,US,en,1
132568919689563906,CA,en,0
4426579618105476349,US,en,0
2862289003818390452,US,en,0
3449584382502482214,US,en,1
2365746349746269876,CA,en,0
4502821917580828326,US,en,1
198320225545852229,BR,pt,1
4494008974222691800,US,en,1
1892161471710561899,US,en,1
3698168696806976111,CA,en,0
3172316763812637970,US,en,0
2330090934163426632,US,en,0
3672694233477681282,BR,pt,0
1579855592395439721,US,en,0
3399482003711752064,US,en,1
880187073826177881,US,en,0
3722703538849990877,CA,en,0
3464777415448053781,CA,en,0
2217291001531072444,CA,en,0
3120087863466353961,US,en,1
1561849280727466318,US,en,0
2349061742883244081,US,en,0
4277924505479826894,US,en,1
2433039671113682056,US,en,1
2236021125758522245,US,en,0
1784293862216870802,US,en,1
112110616977376,US,en,1
1996972049924957942,US,en,1
3174483738889862405,US,en,1
1244853234485856421,US,en,1
381756491930112951,US,en,0
4525298448006384779,US,en,1
964735862657634353,US,en,0
1552512305570634549,AR,es,1
2201372520783252208,US,en,1
981214013417971264,US,en,1
3520693322913495602,US,en,0
3156093154623199394,US,en,1
3259511867716148795,US,en,1
2156225677868560186,US,en,0
2363214697743996675,US,en,0
35486812684368135,US,en,1
3819380984679730709,CA,fr,1
2550208432577807995,US,en,1
1903885301969525629,US,en,0
3347928953901036150,US,en,1
3885140694596543600,US,en,1
923396726119696639,US,en,0
2588127687393409171,US,en,1
3039722064456981315,US,en,0
2948048742591982998,US,en,1
2911930258604429256,US,en,1
1051395818825136105,US,en,1
3590062160005204845,US,en,1
1617389480162222640,US,en,0
1271170610603398829,US,en,1
3689667867292839047,US,en,0
4197048356096268563,US,en,1
2097522530074764631,US,en,0
2055210964484998792,US,en,0
507756252467969910,CA,en,1
1916545049574968947,US,en,1
2304747566602037914,US,en,0
3672609303003606850,US,en,0
1720005652471164224,US,en,0
2752356886846575929,US,en,0
4566347439480238540,US,en,1
3069114158441862140,US,en,0
2478904330826606384,US,en,1
3599456042946185758,US,en,0
3124167069088273148,US,en,0
1215775801674259726,US,en,0
135793123264548956,US,en,0
3258231409507959458,US,en,1
3136897485006967168,US,en,1
858548195735751802,BR,pt,1
2448844560918882797,CA,en,0
3283783657611733264,US,en,0
2412808427110862386,CA,en,0
3071762637277166965,US,en,0
338961032655659783,US,en,1
1512361670245510685,CA,en,0
4199149938819669777,US,en,1
2017324896651932381,US,en,0
957185435293675088,US,en,1
4239958464212171216,US,en,0
493515065500115354,US,en,1
1144610229297936162,US,en,0
3349625412136061456,US,en,0
2736944277607603394,US,en,1
676528478012471653,US,en,0
3065330159396887476,US,en,0
4024020413643379145,US,en,0
2206997073964657505,US,en,1
3642860580883165636,US,en,1
4273661624169678468,US,en,1
3735148818842242513,BR,pt,0
70890674284057595,US,en,1
862416980561981188,US,en,1
1548740365297850292,US,en,1
1999986099586784244,US,en,1
3721747554317726042,CO,es,1
1847686554697549703,US,en,1
1138964990814729852,US,en,1
2957561447488333205,US,en,0
4476428960404184307,US,en,0
2506364814791820573,US,en,0
3402526696683607017,US,en,1
2292474002316861250,US,en,0
3343563000316453731,US,en,1
4074139135478924869,CA,en,0
545294396118022808,US,en,1
2636347091662229769,CA,en,0
3066011708138787208,US,en,0
1486316964765016202,US,en,1
3541902739694175042,US,en,0
223011406058192573,US,en,0
3632983863120370300,US,en,1
4392786046916891838,US,en,0
3238315303503710312,US,en,0
2393801566619357723,CA,en,0
3403174160181510799,CA,en,0
3383341547821347405,US,en,0
4464757710972398222,US,en,1
3816759439247799317,AR,es,1
774675547524209276,US,en,0
2771263086263725875,US,en,1
4196001386591737765,US,en,1
2488319989599175143,CA,en,1
1645174021711884815,US,en,1
2795876098522779088,US,en,1
2936425718347941294,CA,fr,1
456751185237610797,US,en,0
4093086873131554168,US,en,1
779548932605434089,US,en,1
3371203354321309309,US,en,1
264206387159244463,US,en,1
3121025225179729912,US,en,0
3502202832292835481,US,en,1
4138524774623523863,US,en,0
920478092279184375,US,en,0
3512380080622465263,US,en,0
4453248228670760757,US,en,0
3333595489283442956,US,en,1
3369860387527990477,US,en,1
2301376725422195640,CA,fr,1
829766409122792667,US,en,0
645477495688355936,CA,en,0
393861289875013591,US,en,0
627775205919177014,US,en,0
1822821127151864545,US,en,1
433254740158709312,US,en,0
2738340200774738415,US,en,1
2022984477770735358,US,en,1
2694467535319371695,BR,pt,1
438730981282978247,US,en,0
933385419076672852,US,en,1
2422930455475702560,US,en,0
1646705094037798936,US,en,0
1390770500222542469,US,en,1
3377921895916230851,US,en,0
3204888027979408612,AR,es,1
3955805656485958983,MX,es,0
1741935029736871914,US,en,0
434773866296439843,US,en,1
4474417812796648618,US,en,0
2134715837130265251,US,en,0
4060050101274103713,US,en,1
2335301732230094461,US,en,0
2815498151907414725,CA,en,1
2588787157678462072,US,en,0
3211842956969328263,US,en,1
1455184268585186200,US,en,0
3080311719764512756,US,en,1
4283103402604207492,US,en,1
3450548933156726271,US,en,1
592845739444031937,US,en,0
2241131496317217991,US,en,1
785914053456290868,US,en,0
2540292325270610872,US,en,1
1596505782792458729,CL,es,1
3301471661910826837,US,en,0
2177407893489058415,US,en,0
1928600095192066611,US,en,0
772195917436796416,US,en,1
152326896083514405,US,en,1
3078475390644925108,US,en,0
4286439526315255598,US,en,1
2693750772543207612,US,en,1
546811248101095168,CA,en,0
3773019947433131438,CA,en,1
3663876683010419539,US,en,0
3091344369826029314,CA,en,0
3714583239121561316,US,en,1
4078609979279891818,BR,pt,1
2756291203393065342,US,en,1
1477343521976847433,US,en,1
2669463687657708349,US,en,0
987500143732854425,US,en,0
3383218136923298079,US,en,1
1647056261337932408,US,en,1
1659825427942456047,US,en,1
2326942043988663146,US,en,0
554303782965537033,US,en,0
1134311368507291064,US,en,0
909294204539701107,US,en,0
1106179702555156386,US,en,0
1108189779529204572,US,en,1
513304077788418655,US,en,1
553979952383722358,US,en,1
3260280290258726687,US,en,1
1854913107118869351,US,en,1
560854167265522328,US,en,1
4270191529566839255,US,en,0
233515678704908704,US,en,0
1445306177390477406,US,en,0
4377945605132896459,US,en,1
577925070055699547,US,en,1
2134310977076919117,US,en,0
3228939298654741914,BR,pt,0
306828588293931566,US,en,1
281334887817401609,US,en,1
2713271793179567919,US,en,0
1730941483728141144,US,en,1
1232565544868148092,US,en,1
2095459714746628836,US,en,0
1005421996681860077,CA,en,0
3458703462766064241,US,en,0
3783725379467378230,US,en,1
3431090710086448708,US,en,0
4600238507585256465,US,en,0
1402935803609800542,US,en,1
603030439962872616,CA,fr,1
783676351463936532,US,en,1
853272368631472081,MX,es,1
4051868072212067755,MX,es,1
4611308765954846312,US,en,1
1159917743990524078,US,en,0
3696234392811367779,US,en,0
2797929113015273841,US,en,0
460928422103151534,US,en,1
4492238530615925092,US,en,1
3699050348302199139,US,en,0
3576236879180110738,US,en,1
4319513835394793189,US,en,1
924895930100408199,US,en,0
4066968527556213322,US,en,1
2794304593639043468,US,en,0
2687037793631819827,US,en,0
4352288468850208091,CA,en,0
1071601971018399405,US,en,0
1270022762598034654,US,en,1
661709254492471560,US,en,1
2597275379570138164,US,en,1
4193051484933299395,US,en,0
3727905027257213192,US,en,0
4112152207350310609,US,en,1
1023629399881501519,US,en,1
4452719746949118401,US,en,1
539320794371246203,US,en,0
2909672551057218163,US,en,1
5145525470606041,BR,pt,1
1041551937446914657,CA,en,1
3844416423058043766,US,en,0
2099361945891197304,US,en,1
1999272004789587558,US,en,1
3234732691151800928,US,en,1
1456130112622681898,US,en,0
2694663303175638170,BR,pt,1
1247132493796446462,US,en,0
1175279786668414985,US,en,0
3386824757770878752,US,en,0
1959200478449734369,US,en,1
564978921417377982,US,en,1
1505878909670659646,US,en,0
3074068941079320565,US,en,1
1447336575568774623,CA,en,0
2976906928135120922,CA,en,0
1337260509387493448,CA,fr,1
2241191480673766931,US,en,1
324345461863751522,US,en,0
3695061748178883499,US,en,1
1744544099959801400,BR,pt,0
1234287176619315589,US,en,1
2354606176781193649,US,en,1
3329857198343087330,US,en,0
1480733597435018061,US,en,1
2636360560558610943,US,en,0
981477891571412921,US,en,0
2922312061357212614,US,en,1
4606527755001782449,US,en,0
1264647717591128534,US,en,1
902019383623741441,US,en,0
548529029343577336,US,en,0
2132399801994181070,US,en,1
3055413009026854277,US,en,0
3487109746247579660,US,en,1
4508218903209614683,US,en,1
3223727784487103355,US,en,1
2203881096384166105,US,en,1
744206993713284859,BR,pt,0
2974942503815539859,CA,en,0
4579114634267713885,US,en,1
2481372875943616223,US,en,1
3556147293401773027,US,en,1
3716713663734332500,US,en,0
1388304631912041423,US,en,0
1276912711732718861,CA,en,0
1305103181230128058,US,en,0
630072176649752481,CA,fr,1
872671457788139403,US,en,0
3503639379516513382,CA,en,1
3892411236860125422,US,en,0
379299871409600741,US,en,1
2674815355605989680,US,en,0
3496596485428755027,US,en,0
2408994044696078709,US,en,1
4417594960251901760,CA,en,1
2969003579723034434,US,en,1
2866087213589037901,US,en,0
4572856445034564657,US,en,0
2526787881237545303,US,en,0
2946739127877420316,CO,es,1
704805983845807071,CA,en,0
2501972662937270555,US,en,1
3705135619128450131,CA,en,0
2152865836535288337,US,en,0
2109415653408663639,US,en,1
862068587972455858,US,en,1
4499065821850303935,US,en,1
4051857121588637007,US,en,1
2867296473369213894,US,en,1
1603018468171481300,CA,en,0
2623092879743384767,US,en,1
600439551519576879,US,en,1
4561547640190595711,US,en,1
4381588786943922016,US,en,1
437505501885596653,US,en,1
100372440285750030,US,en,0
3703105029852049173,US,en,1
949645334938723314,US,en,0
925172624493909970,US,en,1
44536725705887217,US,en,1
2670301897837863439,US,en,0
1809684011258454750,US,en,0
2845247930263789433,US,en,0
3570239475226452947,US,en,1
805313368864434376,US,en,0
769399507589582844,US,en,1
654407143982888931,US,en,0
2627064868526032569,US,en,0
1774957474779181830,US,en,1
1016993975282885102,US,en,0
2179061933273235009,US,en,0
3868775864624394540,US,en,1
2788032041687064541,US,en,1
1960341546961654687,CA,en,1
2556415096911281549,US,en,0
4404885635745466023,CA,en,0
3809690652275919522,US,en,1
3585516828295655117,US,en,0
4084209922567921577,US,en,0
776408736155953953,US,en,0
4557592123658120616,CA,en,1
929412283034381802,CA,en,1
4363829343805401283,US,en,1
3473100439235167652,US,en,1
1460444411226851744,BR,pt,1
4288229921534134677,US,en,1
1503682058895034909,US,en,1
4584122095442705229,US,en,0
2856712265213691201,US,en,1
906950052284580683,US,en,1
276828505002023676,US,en,0
1692792331512711694,US,en,0
2935771840551370865,US,en,1
39404516418491686,US,en,0
2995366443707219321,US,en,1
3864575087748727173,US,en,1
137945206577530374,US,en,1
1953089742023019606,US,en,0
3511121848869250932,US,en,0
137527138937991249,US,en,0
3097726099873225670,BR,pt,1
3571978778053113460,US,en,0
2847885246400471595,US,en,1
2056519960750677835,BR,pt,1
3722049344528771700,US,en,1
3678676464931215048,US,en,1
3115623437072099185,CA,en,0
3527320019042998114,US,en,1
1786112788558000881,US,en,0
3114187208507445152,US,en,1
3008602898862912019,CA,en,0
4182784115259177574,US,en,0
230243345235121325,US,en,1
593204478176084760,US,en,1
2952726954505048610,MX,es,1
2180461921516009202,US,en,1
3233028172412306738,US,en,0
2741054441038943061,US,en,1
1692440762838445425,AR,es,0
2276424531064216948,US,en,0
851748794650506746,CA,en,0
2711480079057378453,US,en,1
3368230286616324909,US,en,1
2623777686929899785,CA,en,0
3608858777125285258,US,en,0
2250424872208598867,US,en,0
3959485479493330677,US,en,1
3946014446464560280,US,en,0
2719209475907334154,US,en,0
2417419517943487448,US,en,0
3730192651781849961,US,en,1
1244727779232728159,US,en,0
1513407524391506784,US,en,0
3096122918721769728,US,en,0
598945019956734848,US,en,0
1380113880648874105,CA,en,1
2174313775319499306,US,en,0
785311559447074484,US,en,1
954760483628994606,US,en,1
2577650411458727056,US,en,0
3115288878729379743,US,en,0
2155742378092713190,US,en,0
4192867253013382534,US,en,1
3121030442226078827,US,en,0
2631737057408564336,US,en,0
861025488995124132,BR,pt,1
3682747954318625018,US,en,0
3090641803120312877,US,en,1
711715217964368608,US,en,0
313561579689814272,US,en,1
4438332713915054858,US,en,1
146320808683250868,US,en,1
3661296561946000507,US,en,0
3408408611771005303,US,en,0
76697718753705036,MX,en,1
4310122469874751561,US,en,1
1808374877348821427,US,en,0
3311150694219097280,US,en,1
3590010607035039870,CA,en,0
1010036128050565011,US,en,0
2210837328856442305,US,en,1
3539309971651911143,US,en,0
1496678208884959398,US,en,1
2088141780028086784,US,en,1
1690061404024790468,US,en,1
2117203867023218999,US,en,0
1889005047377149547,US,en,1
3230419087981673727,US,en,0
1520143848325156793,US,en,0
3148590447283376767,US,en,1
3029833611886298306,US,en,1
1718780422286127720,US,en,1
1907573837763520085,US,en,0
3587610609393645551,US,en,0
815288925807284178,US,en,1
4247314312569981893,CA,en,0
2111569794023707046,US,en,0
2394873567683092124,US,en,0
4444670621137873842,US,en,0
1955500050356600353,US,en,1
1214172768784809570,US,en,0
4367120490250286701,US,en,1
3703222213748116236,US,en,1
1847457353483488340,US,en,1
3292990436720612183,US,en,0
1009802852003527787,US,en,1
4392340780681159779,CA,en,0
491907050291515624,US,en,1
1866342039869604760,CA,en,0
1112826384576217186,US,en,1
2200991962444807835,BR,pt,1
3980352843528352659,US,en,0
2823485837034952094,US,en,1
363488788474901861,US,en,1
3296508191240735490,MX,es,0
139470193874504935,US,en,1
4115029871566332537,CA,en,0
2145168120466381217,US,en,1
524063496582667793,US,en,0
1267350891171362598,US,en,0
2265554952590912371,US,en,0
400190691094790753,US,en,1
3215695825054879397,US,en,1
3662911725152365979,US,en,1
3286930100584156762,US,en,0
1698924438489154072,US,en,0
2332171029434193935,US,en,1
2112519996938904125,US,en,1
178282399747441387,CA,en,0
1413233515289418663,US,en,0
4327886489774096827,US,en,1
2694253271662125354,BR,pt,1
2146603672455543895,CA,en,0
4087035744885757856,US,en,1
4416988845795493761,US,en,1
1137179435373885894,US,en,0
1616409132351412797,US,en,1
406972831041750103,US,en,1
2174819641622486238,US,en,0
498037552691327699,US,en,1
3416748790507867605,US,en,1
2954979043249452825,US,en,0
4236529448285299751,US,en,1
1424888836868300696,US,en,0
965014671007938267,US,en,1
4200161269812731412,US,en,1
4199490502561438612,US,en,1
3944416443892892277,US,en,0
459228367680966394,US,en,1
2909461435716225544,US,en,0
557947308431215816,US,en,0
3725738063869800031,US,en,1
2630204174269019230,CA,fr,0
2232513318140164595,US,en,1
3470050433834780389,US,en,0
3354657973226949853,US,en,1
3880491730911929834,CA,en,1
2221818828119086561,US,en,1
2363200911175728297,US,en,0
3357463886852387362,CA,en,0
2426580033114829176,US,en,1
2997935524341622344,CA,en,0
2026197708960506308,US,en,1
1593546044022555039,CA,en,0
2985599410701233697,US,en,0
1638511253808410556,CA,en,1
2655785151454296560,CA,en,0
3914601671129755758,US,en,0
1520111943877087968,US,en,0
1429531179910034793,US,en,1
3551509941951645494,US,en,1
3886108512137432532,US,en,0
1952758643288792841,US,en,0
781830203919235255,US,en,1
3792992249786292271,US,en,0
25256965880517330,US,en,1
339133589215246208,US,en,1
456974756948875253,US,en,0
3498340678654182341,US,en,1
23191656767517619,US,en,1
685738266877508717,US,en,0
774927130364551349,US,en,0
3096549411231655580,US,en,0
2639795844788625043,MX,es,1
4574089094520275794,US,en,0
3476715515509263868,US,en,1
2247362547675594979,US,en,0
3438516882258212577,CA,en,0
1407845847268586740,US,en,1
1075368179513690638,US,en,0
153280198947351629,US,en,1
3715065151371891862,US,en,0
6596654722734525,CA,en,0
3477552937901500069,US,en,1
4505784993421265844,US,en,0
116537012906255842,US,en,0
2844370195406311141,US,en,1
1213765421876142419,US,en,1
4479439665516128315,US,en,1
2175412589340842833,US,en,1
1122564914262118738,US,en,0
3275827369176286559,US,en,1
2645146152817027612,US,en,1
